id,voter_id,candidate_id,position_id,election_id,created_at,updated_at
3366,15,6,5,1,2026-05-22 11:37:30,2026-05-22 11:37:30
3367,15,11,6,1,2026-05-22 11:37:30,2026-05-22 11:37:30
3368,15,20,7,1,2026-05-22 11:37:30,2026-05-22 11:37:30
3369,15,24,9,1,2026-05-22 11:37:30,2026-05-22 11:37:30
3370,15,76,11,1,2026-05-22 11:37:30,2026-05-22 11:37:30
3371,15,116,13,1,2026-05-22 11:37:30,2026-05-22 11:37:30
3372,15,105,16,1,2026-05-22 11:37:30,2026-05-22 11:37:30
3373,17,1,1,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3374,17,3,2,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3375,17,4,3,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3376,17,5,4,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3377,17,6,5,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3378,17,12,6,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3379,17,21,7,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3380,17,24,9,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3381,17,25,10,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3382,17,113,11,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3383,17,77,12,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3384,17,102,13,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3385,17,90,14,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3386,17,104,15,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3387,17,108,16,1,2026-05-22 11:12:06,2026-05-22 11:12:06
3388,18,2,2,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3389,18,4,3,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3390,18,5,4,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3391,18,15,6,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3392,18,20,7,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3393,18,24,9,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3394,18,25,10,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3395,18,76,11,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3396,18,101,12,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3397,18,102,13,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3398,18,118,14,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3399,18,119,15,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3400,18,128,16,1,2026-05-22 13:49:12,2026-05-22 13:49:12
3401,19,1,1,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3402,19,2,2,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3403,19,4,3,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3404,19,5,4,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3405,19,6,5,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3406,19,16,6,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3407,19,20,7,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3408,19,24,9,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3409,19,25,10,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3410,19,113,11,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3411,19,101,12,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3412,19,89,13,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3413,19,118,14,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3414,19,104,15,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3415,19,108,16,1,2026-05-22 17:56:31,2026-05-22 17:56:31
3416,20,1,1,1,2026-05-22 14:54:06,2026-05-22 14:54:06
3417,20,2,2,1,2026-05-22 14:54:06,2026-05-22 14:54:06
3418,20,4,3,1,2026-05-22 14:54:06,2026-05-22 14:54:06
3419,20,6,5,1,2026-05-22 14:54:06,2026-05-22 14:54:06
3420,20,20,7,1,2026-05-22 14:54:06,2026-05-22 14:54:06
3421,20,24,9,1,2026-05-22 14:54:06,2026-05-22 14:54:06
3422,20,25,10,1,2026-05-22 14:54:06,2026-05-22 14:54:06
3423,20,87,11,1,2026-05-22 14:54:06,2026-05-22 14:54:06
3424,20,114,12,1,2026-05-22 14:54:06,2026-05-22 14:54:06
3425,20,79,14,1,2026-05-22 14:54:06,2026-05-22 14:54:06
3426,20,91,15,1,2026-05-22 14:54:06,2026-05-22 14:54:06
3427,23,1,1,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3428,23,2,2,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3429,23,4,3,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3430,23,6,5,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3431,23,8,6,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3432,23,21,7,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3433,23,24,9,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3434,23,25,10,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3435,23,100,11,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3436,23,114,12,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3437,23,102,13,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3438,23,79,14,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3439,23,104,15,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3440,23,81,16,1,2026-05-22 16:27:56,2026-05-22 16:27:56
3441,25,1,1,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3442,25,3,2,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3443,25,4,3,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3444,25,5,4,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3445,25,6,5,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3446,25,12,6,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3447,25,21,7,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3448,25,24,9,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3449,25,25,10,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3450,25,113,11,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3451,25,101,12,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3452,25,78,13,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3453,25,118,14,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3454,25,104,15,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3455,25,95,16,1,2026-05-22 15:38:48,2026-05-22 15:38:48
3456,26,1,1,1,2026-05-22 16:52:32,2026-05-22 16:52:32
3457,26,2,2,1,2026-05-22 16:52:32,2026-05-22 16:52:32
3458,26,6,5,1,2026-05-22 16:52:32,2026-05-22 16:52:32
3459,26,16,6,1,2026-05-22 16:52:32,2026-05-22 16:52:32
3460,26,25,10,1,2026-05-22 16:52:32,2026-05-22 16:52:32
3461,26,113,11,1,2026-05-22 16:52:32,2026-05-22 16:52:32
3462,26,114,12,1,2026-05-22 16:52:32,2026-05-22 16:52:32
3463,26,118,14,1,2026-05-22 16:52:32,2026-05-22 16:52:32
3464,26,80,15,1,2026-05-22 16:52:32,2026-05-22 16:52:32
3465,26,83,16,1,2026-05-22 16:52:32,2026-05-22 16:52:32
3466,27,5,4,1,2026-05-22 13:21:23,2026-05-22 13:21:23
3467,27,6,5,1,2026-05-22 13:21:23,2026-05-22 13:21:23
3468,27,18,6,1,2026-05-22 13:21:23,2026-05-22 13:21:23
3469,27,21,7,1,2026-05-22 13:21:23,2026-05-22 13:21:23
3470,27,24,9,1,2026-05-22 13:21:23,2026-05-22 13:21:23
3471,27,113,11,1,2026-05-22 13:21:23,2026-05-22 13:21:23
3472,27,101,12,1,2026-05-22 13:21:23,2026-05-22 13:21:23
3473,27,102,13,1,2026-05-22 13:21:23,2026-05-22 13:21:23
3474,27,104,15,1,2026-05-22 13:21:23,2026-05-22 13:21:23
3475,27,105,16,1,2026-05-22 13:21:23,2026-05-22 13:21:23
3476,28,1,1,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3477,28,2,2,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3478,28,4,3,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3479,28,5,4,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3480,28,6,5,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3481,28,7,6,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3482,28,20,7,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3483,28,24,9,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3484,28,25,10,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3485,28,76,11,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3486,28,101,12,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3487,28,89,13,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3488,28,119,15,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3489,28,84,16,1,2026-05-22 10:11:47,2026-05-22 10:11:47
3490,30,1,1,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3491,30,2,2,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3492,30,4,3,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3493,30,5,4,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3494,30,6,5,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3495,30,19,6,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3496,30,21,7,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3497,30,24,9,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3498,30,25,10,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3499,30,78,13,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3500,30,118,14,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3501,30,91,15,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3502,30,127,16,1,2026-05-22 08:13:23,2026-05-22 08:13:23
3503,31,1,1,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3504,31,2,2,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3505,31,4,3,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3506,31,6,5,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3507,31,18,6,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3508,31,20,7,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3509,31,24,9,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3510,31,76,11,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3511,31,114,12,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3512,31,118,14,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3513,31,119,15,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3514,31,107,16,1,2026-05-22 14:55:28,2026-05-22 14:55:28
3515,32,2,2,1,2026-05-22 08:35:39,2026-05-22 08:35:39
3516,32,5,4,1,2026-05-22 08:35:39,2026-05-22 08:35:39
3517,32,6,5,1,2026-05-22 08:35:39,2026-05-22 08:35:39
3518,32,18,6,1,2026-05-22 08:35:39,2026-05-22 08:35:39
3519,32,20,7,1,2026-05-22 08:35:39,2026-05-22 08:35:39
3520,32,24,9,1,2026-05-22 08:35:39,2026-05-22 08:35:39
3521,32,102,13,1,2026-05-22 08:35:39,2026-05-22 08:35:39
3522,32,90,14,1,2026-05-22 08:35:39,2026-05-22 08:35:39
3523,32,80,15,1,2026-05-22 08:35:39,2026-05-22 08:35:39
3524,32,82,16,1,2026-05-22 08:35:39,2026-05-22 08:35:39
3525,33,1,1,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3526,33,2,2,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3527,33,4,3,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3528,33,5,4,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3529,33,6,5,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3530,33,7,6,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3531,33,20,7,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3532,33,24,9,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3533,33,25,10,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3534,33,100,11,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3535,33,77,12,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3536,33,89,13,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3537,33,118,14,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3538,33,119,15,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3539,33,106,16,1,2026-05-22 11:01:13,2026-05-22 11:01:13
3540,34,1,1,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3541,34,3,2,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3542,34,4,3,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3543,34,5,4,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3544,34,18,6,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3545,34,20,7,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3546,34,24,9,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3547,34,76,11,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3548,34,101,12,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3549,34,102,13,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3550,34,103,14,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3551,34,80,15,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3552,34,110,16,1,2026-05-22 11:18:14,2026-05-22 11:18:14
3553,35,1,1,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3554,35,3,2,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3555,35,4,3,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3556,35,5,4,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3557,35,6,5,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3558,35,19,6,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3559,35,20,7,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3560,35,24,9,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3561,35,25,10,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3562,35,76,11,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3563,35,114,12,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3564,35,78,13,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3565,35,90,14,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3566,35,80,15,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3567,35,121,16,1,2026-05-22 17:22:04,2026-05-22 17:22:04
3568,36,1,1,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3569,36,2,2,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3570,36,4,3,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3571,36,5,4,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3572,36,6,5,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3573,36,15,6,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3574,36,21,7,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3575,36,24,9,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3576,36,25,10,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3577,36,100,11,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3578,36,101,12,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3579,36,116,13,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3580,36,90,14,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3581,36,119,15,1,2026-05-22 10:08:18,2026-05-22 10:08:18
3582,37,2,2,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3583,37,5,4,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3584,37,6,5,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3585,37,14,6,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3586,37,21,7,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3587,37,24,9,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3588,37,25,10,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3589,37,87,11,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3590,37,116,13,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3591,37,79,14,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3592,37,91,15,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3593,37,127,16,1,2026-05-22 17:48:16,2026-05-22 17:48:16
3594,38,1,1,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3595,38,2,2,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3596,38,4,3,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3597,38,5,4,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3598,38,6,5,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3599,38,16,6,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3600,38,20,7,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3601,38,24,9,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3602,38,25,10,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3603,38,100,11,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3604,38,88,12,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3605,38,78,13,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3606,38,118,14,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3607,38,80,15,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3608,38,84,16,1,2026-05-22 14:02:37,2026-05-22 14:02:37
3609,39,1,1,1,2026-05-22 16:04:36,2026-05-22 16:04:36
3610,39,4,3,1,2026-05-22 16:04:36,2026-05-22 16:04:36
3611,39,5,4,1,2026-05-22 16:04:36,2026-05-22 16:04:36
3612,39,6,5,1,2026-05-22 16:04:36,2026-05-22 16:04:36
3613,39,9,6,1,2026-05-22 16:04:36,2026-05-22 16:04:36
3614,39,88,12,1,2026-05-22 16:04:36,2026-05-22 16:04:36
3615,39,78,13,1,2026-05-22 16:04:36,2026-05-22 16:04:36
3616,39,118,14,1,2026-05-22 16:04:36,2026-05-22 16:04:36
3617,39,91,15,1,2026-05-22 16:04:36,2026-05-22 16:04:36
3618,39,123,16,1,2026-05-22 16:04:36,2026-05-22 16:04:36
3619,41,1,1,1,2026-05-22 10:36:19,2026-05-22 10:36:19
3620,41,6,5,1,2026-05-22 10:36:19,2026-05-22 10:36:19
3621,41,16,6,1,2026-05-22 10:36:19,2026-05-22 10:36:19
3622,41,24,9,1,2026-05-22 10:36:19,2026-05-22 10:36:19
3623,41,25,10,1,2026-05-22 10:36:19,2026-05-22 10:36:19
3624,41,114,12,1,2026-05-22 10:36:19,2026-05-22 10:36:19
3625,41,102,13,1,2026-05-22 10:36:19,2026-05-22 10:36:19
3626,41,118,14,1,2026-05-22 10:36:19,2026-05-22 10:36:19
3627,41,104,15,1,2026-05-22 10:36:19,2026-05-22 10:36:19
3628,41,97,16,1,2026-05-22 10:36:19,2026-05-22 10:36:19
3629,42,1,1,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3630,42,2,2,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3631,42,4,3,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3632,42,5,4,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3633,42,6,5,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3634,42,19,6,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3635,42,21,7,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3636,42,24,9,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3637,42,25,10,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3638,42,76,11,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3639,42,101,12,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3640,42,116,13,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3641,42,79,14,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3642,42,104,15,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3643,42,93,16,1,2026-05-22 15:00:11,2026-05-22 15:00:11
3644,43,4,3,1,2026-05-22 09:38:26,2026-05-22 09:38:26
3645,43,5,4,1,2026-05-22 09:38:26,2026-05-22 09:38:26
3646,43,6,5,1,2026-05-22 09:38:26,2026-05-22 09:38:26
3647,43,12,6,1,2026-05-22 09:38:26,2026-05-22 09:38:26
